State_Code,State,Area_Type,Age_Group,Education_Level,Gender,Population
1,Jammu & Kashmir,Urban,14,Higher Secondary,Females,0
1,Jammu & Kashmir,Urban,15,Higher Secondary,Females,0
1,Jammu & Kashmir,Urban,16,Higher Secondary,Females,0
1,Jammu & Kashmir,Urban,17,Higher Secondary,Females,0
1,Jammu & Kashmir,Urban,18,Higher Secondary,Females,12248
1,Jammu & Kashmir,Urban,19,Higher Secondary,Females,12817
1,Jammu & Kashmir,Urban,20-24,Higher Secondary,Females,38785
1,Jammu & Kashmir,Urban,25-29,Higher Secondary,Females,19109
1,Jammu & Kashmir,Urban,30-34,Higher Secondary,Females,14572
1,Jammu & Kashmir,Urban,35-39,Higher Secondary,Females,11016
1,Jammu & Kashmir,Urban,40-44,Higher Secondary,Females,6762
1,Jammu & Kashmir,Urban,45-49,Higher Secondary,Females,4575
1,Jammu & Kashmir,Urban,50-54,Higher Secondary,Females,2907
1,Jammu & Kashmir,Urban,55-59,Higher Secondary,Females,1817
1,Jammu & Kashmir,Urban,60-64,Higher Secondary,Females,1006
1,Jammu & Kashmir,Urban,65-69,Higher Secondary,Females,439
1,Jammu & Kashmir,Urban,70-74,Higher Secondary,Females,209
1,Jammu & Kashmir,Urban,75-79,Higher Secondary,Females,85
1,Jammu & Kashmir,Urban,80+,Higher Secondary,Females,245
1,Jammu & Kashmir,Urban,Age not stated,Higher Secondary,Females,91
2,Himachal Pradesh,Total,All ages,Higher Secondary,Females,293865
2,Himachal Pradesh,Total,0-6,Higher Secondary,Females,0
2,Himachal Pradesh,Total,7,Higher Secondary,Females,0
2,Himachal Pradesh,Total,8,Higher Secondary,Females,0
2,Himachal Pradesh,Total,9,Higher Secondary,Females,0
2,Himachal Pradesh,Total,10,Higher Secondary,Females,0
2,Himachal Pradesh,Total,11,Higher Secondary,Females,0
2,Himachal Pradesh,Total,12,Higher Secondary,Females,0
2,Himachal Pradesh,Total,13,Higher Secondary,Females,0
2,Himachal Pradesh,Total,14,Higher Secondary,Females,0
2,Himachal Pradesh,Total,15,Higher Secondary,Females,0
2,Himachal Pradesh,Total,16,Higher Secondary,Females,0
2,Himachal Pradesh,Total,17,Higher Secondary,Females,0
2,Himachal Pradesh,Total,18,Higher Secondary,Females,23518
2,Himachal Pradesh,Total,19,Higher Secondary,Females,28813
2,Himachal Pradesh,Total,20-24,Higher Secondary,Females,104036
2,Himachal Pradesh,Total,25-29,Higher Secondary,Females,57920
2,Himachal Pradesh,Total,30-34,Higher Secondary,Females,40486
2,Himachal Pradesh,Total,35-39,Higher Secondary,Females,20222
2,Himachal Pradesh,Total,40-44,Higher Secondary,Females,7909
2,Himachal Pradesh,Total,45-49,Higher Secondary,Females,4038
2,Himachal Pradesh,Total,50-54,Higher Secondary,Females,2692
2,Himachal Pradesh,Total,55-59,Higher Secondary,Females,1788
2,Himachal Pradesh,Total,60-64,Higher Secondary,Females,904
2,Himachal Pradesh,Total,65-69,Higher Secondary,Females,494
2,Himachal Pradesh,Total,70-74,Higher Secondary,Females,233
2,Himachal Pradesh,Total,75-79,Higher Secondary,Females,85
2,Himachal Pradesh,Total,80+,Higher Secondary,Females,280
2,Himachal Pradesh,Total,Age not stated,Higher Secondary,Females,447
2,Himachal Pradesh,Rural,All ages,Higher Secondary,Females,254826
2,Himachal Pradesh,Rural,0-6,Higher Secondary,Females,0
2,Himachal Pradesh,Rural,7,Higher Secondary,Females,0
2,Himachal Pradesh,Rural,8,Higher Secondary,Females,0
2,Himachal Pradesh,Rural,9,Higher Secondary,Females,0
2,Himachal Pradesh,Rural,10,Higher Secondary,Females,0
2,Himachal Pradesh,Rural,11,Higher Secondary,Females,0
2,Himachal Pradesh,Rural,12,Higher Secondary,Females,0
2,Himachal Pradesh,Rural,13,Higher Secondary,Females,0
2,Himachal Pradesh,Rural,14,Higher Secondary,Females,0
2,Himachal Pradesh,Rural,15,Higher Secondary,Females,0
2,Himachal Pradesh,Rural,16,Higher Secondary,Females,0
2,Himachal Pradesh,Rural,17,Higher Secondary,Females,0
2,Himachal Pradesh,Rural,18,Higher Secondary,Females,20541
2,Himachal Pradesh,Rural,19,Higher Secondary,Females,24983
2,Himachal Pradesh,Rural,20-24,Higher Secondary,Females,93142
2,Himachal Pradesh,Rural,25-29,Higher Secondary,Females,52541
2,Himachal Pradesh,Rural,30-34,Higher Secondary,Females,35278
2,Himachal Pradesh,Rural,35-39,Higher Secondary,Females,16036
2,Himachal Pradesh,Rural,40-44,Higher Secondary,Females,5558
2,Himachal Pradesh,Rural,45-49,Higher Secondary,Females,2516
2,Himachal Pradesh,Rural,50-54,Higher Secondary,Females,1609
2,Himachal Pradesh,Rural,55-59,Higher Secondary,Females,1017
2,Himachal Pradesh,Rural,60-64,Higher Secondary,Females,479
2,Himachal Pradesh,Rural,65-69,Higher Secondary,Females,275
2,Himachal Pradesh,Rural,70-74,Higher Secondary,Females,165
2,Himachal Pradesh,Rural,75-79,Higher Secondary,Females,50
2,Himachal Pradesh,Rural,80+,Higher Secondary,Females,228
2,Himachal Pradesh,Rural,Age not stated,Higher Secondary,Females,408
2,Himachal Pradesh,Urban,All ages,Higher Secondary,Females,39039
2,Himachal Pradesh,Urban,0-6,Higher Secondary,Females,0
2,Himachal Pradesh,Urban,7,Higher Secondary,Females,0
2,Himachal Pradesh,Urban,8,Higher Secondary,Females,0
2,Himachal Pradesh,Urban,9,Higher Secondary,Females,0
2,Himachal Pradesh,Urban,10,Higher Secondary,Females,0
2,Himachal Pradesh,Urban,11,Higher Secondary,Females,0
2,Himachal Pradesh,Urban,12,Higher Secondary,Females,0
2,Himachal Pradesh,Urban,13,Higher Secondary,Females,0
2,Himachal Pradesh,Urban,14,Higher Secondary,Females,0
2,Himachal Pradesh,Urban,15,Higher Secondary,Females,0
2,Himachal Pradesh,Urban,16,Higher Secondary,Females,0
2,Himachal Pradesh,Urban,17,Higher Secondary,Females,0
2,Himachal Pradesh,Urban,18,Higher Secondary,Females,2977
2,Himachal Pradesh,Urban,19,Higher Secondary,Females,3830
2,Himachal Pradesh,Urban,20-24,Higher Secondary,Females,10894
2,Himachal Pradesh,Urban,25-29,Higher Secondary,Females,5379
2,Himachal Pradesh,Urban,30-34,Higher Secondary,Females,5208
2,Himachal Pradesh,Urban,35-39,Higher Secondary,Females,4186
2,Himachal Pradesh,Urban,40-44,Higher Secondary,Females,2351
2,Himachal Pradesh,Urban,45-49,Higher Secondary,Females,1522
2,Himachal Pradesh,Urban,50-54,Higher Secondary,Females,1083
2,Himachal Pradesh,Urban,55-59,Higher Secondary,Females,771
2,Himachal Pradesh,Urban,60-64,Higher Secondary,Females,425
2,Himachal Pradesh,Urban,65-69,Higher Secondary,Females,219
2,Himachal Pradesh,Urban,70-74,Higher Secondary,Females,68
2,Himachal Pradesh,Urban,75-79,Higher Secondary,Females,35
2,Himachal Pradesh,Urban,80+,Higher Secondary,Females,52
2,Himachal Pradesh,Urban,Age not stated,Higher Secondary,Females,39
3,Punjab,Total,All ages,Higher Secondary,Females,996568
3,Punjab,Total,0-6,Higher Secondary,Females,0
3,Punjab,Total,7,Higher Secondary,Females,0
3,Punjab,Total,8,Higher Secondary,Females,0
3,Punjab,Total,9,Higher Secondary,Females,0
3,Punjab,Total,10,Higher Secondary,Females,0
3,Punjab,Total,11,Higher Secondary,Females,0
3,Punjab,Total,12,Higher Secondary,Females,0
3,Punjab,Total,13,Higher Secondary,Females,0
3,Punjab,Total,14,Higher Secondary,Females,0
3,Punjab,Total,15,Higher Secondary,Females,0
3,Punjab,Total,16,Higher Secondary,Females,0
3,Punjab,Total,17,Higher Secondary,Females,0
3,Punjab,Total,18,Higher Secondary,Females,86148
3,Punjab,Total,19,Higher Secondary,Females,101273
3,Punjab,Total,20-24,Higher Secondary,Females,329780
3,Punjab,Total,25-29,Higher Secondary,Females,183527
3,Punjab,Total,30-34,Higher Secondary,Females,125488
3,Punjab,Total,35-39,Higher Secondary,Females,76876
3,Punjab,Total,40-44,Higher Secondary,Females,36642
3,Punjab,Total,45-49,Higher Secondary,Females,22316
3,Punjab,Total,50-54,Higher Secondary,Females,14232
3,Punjab,Total,55-59,Higher Secondary,Females,8774
3,Punjab,Total,60-64,Higher Secondary,Females,4788
3,Punjab,Total,65-69,Higher Secondary,Females,2364
3,Punjab,Total,70-74,Higher Secondary,Females,1150
3,Punjab,Total,75-79,Higher Secondary,Females,395
3,Punjab,Total,80+,Higher Secondary,Females,1626
3,Punjab,Total,Age not stated,Higher Secondary,Females,1189
3,Punjab,Rural,All ages,Higher Secondary,Females,529583
3,Punjab,Rural,0-6,Higher Secondary,Females,0
3,Punjab,Rural,7,Higher Secondary,Females,0
3,Punjab,Rural,8,Higher Secondary,Females,0
3,Punjab,Rural,9,Higher Secondary,Females,0
3,Punjab,Rural,10,Higher Secondary,Females,0
3,Punjab,Rural,11,Higher Secondary,Females,0
3,Punjab,Rural,12,Higher Secondary,Females,0
3,Punjab,Rural,13,Higher Secondary,Females,0
3,Punjab,Rural,14,Higher Secondary,Females,0
3,Punjab,Rural,15,Higher Secondary,Females,0
3,Punjab,Rural,16,Higher Secondary,Females,0
3,Punjab,Rural,17,Higher Secondary,Females,0
3,Punjab,Rural,18,Higher Secondary,Females,47207
3,Punjab,Rural,19,Higher Secondary,Females,55457
3,Punjab,Rural,20-24,Higher Secondary,Females,199231
3,Punjab,Rural,25-29,Higher Secondary,Females,104397
3,Punjab,Rural,30-34,Higher Secondary,Females,63143
3,Punjab,Rural,35-39,Higher Secondary,Females,32300
3,Punjab,Rural,40-44,Higher Secondary,Females,13017
3,Punjab,Rural,45-49,Higher Secondary,Females,6167
3,Punjab,Rural,50-54,Higher Secondary,Females,3289
3,Punjab,Rural,55-59,Higher Secondary,Females,1791
3,Punjab,Rural,60-64,Higher Secondary,Females,894
3,Punjab,Rural,65-69,Higher Secondary,Females,635
3,Punjab,Rural,70-74,Higher Secondary,Females,356
3,Punjab,Rural,75-79,Higher Secondary,Females,107
3,Punjab,Rural,80+,Higher Secondary,Females,794
3,Punjab,Rural,Age not stated,Higher Secondary,Females,798
3,Punjab,Urban,All ages,Higher Secondary,Females,466985
3,Punjab,Urban,0-6,Higher Secondary,Females,0
3,Punjab,Urban,7,Higher Secondary,Females,0
3,Punjab,Urban,8,Higher Secondary,Females,0
3,Punjab,Urban,9,Higher Secondary,Females,0
3,Punjab,Urban,10,Higher Secondary,Females,0
3,Punjab,Urban,11,Higher Secondary,Females,0
3,Punjab,Urban,12,Higher Secondary,Females,0
3,Punjab,Urban,13,Higher Secondary,Females,0
3,Punjab,Urban,14,Higher Secondary,Females,0
3,Punjab,Urban,15,Higher Secondary,Females,0
3,Punjab,Urban,16,Higher Secondary,Females,0
3,Punjab,Urban,17,Higher Secondary,Females,0
3,Punjab,Urban,18,Higher Secondary,Females,38941
3,Punjab,Urban,19,Higher Secondary,Females,45816
3,Punjab,Urban,20-24,Higher Secondary,Females,130549
3,Punjab,Urban,25-29,Higher Secondary,Females,79130
3,Punjab,Urban,30-34,Higher Secondary,Females,62345
3,Punjab,Urban,35-39,Higher Secondary,Females,44576
3,Punjab,Urban,40-44,Higher Secondary,Females,23625
3,Punjab,Urban,45-49,Higher Secondary,Females,16149
3,Punjab,Urban,50-54,Higher Secondary,Females,10943
3,Punjab,Urban,55-59,Higher Secondary,Females,6983
3,Punjab,Urban,60-64,Higher Secondary,Females,3894
3,Punjab,Urban,65-69,Higher Secondary,Females,1729
3,Punjab,Urban,70-74,Higher Secondary,Females,794
3,Punjab,Urban,75-79,Higher Secondary,Females,288
3,Punjab,Urban,80+,Higher Secondary,Females,832
3,Punjab,Urban,Age not stated,Higher Secondary,Females,391
4,Chandigarh,Total,All ages,Higher Secondary,Females,44399
4,Chandigarh,Total,0-6,Higher Secondary,Females,0
4,Chandigarh,Total,7,Higher Secondary,Females,0
4,Chandigarh,Total,8,Higher Secondary,Females,0
4,Chandigarh,Total,9,Higher Secondary,Females,0
4,Chandigarh,Total,10,Higher Secondary,Females,0
4,Chandigarh,Total,11,Higher Secondary,Females,0
4,Chandigarh,Total,12,Higher Secondary,Females,0
4,Chandigarh,Total,13,Higher Secondary,Females,0
4,Chandigarh,Total,14,Higher Secondary,Females,0
4,Chandigarh,Total,15,Higher Secondary,Females,0
4,Chandigarh,Total,16,Higher Secondary,Females,0
4,Chandigarh,Total,17,Higher Secondary,Females,0
4,Chandigarh,Total,18,Higher Secondary,Females,4126
4,Chandigarh,Total,19,Higher Secondary,Females,5297
4,Chandigarh,Total,20-24,Higher Secondary,Females,14084
4,Chandigarh,Total,25-29,Higher Secondary,Females,5943
4,Chandigarh,Total,30-34,Higher Secondary,Females,4802
4,Chandigarh,Total,35-39,Higher Secondary,Females,3562
4,Chandigarh,Total,40-44,Higher Secondary,Females,2088
4,Chandigarh,Total,45-49,Higher Secondary,Females,1552
4,Chandigarh,Total,50-54,Higher Secondary,Females,1088
4,Chandigarh,Total,55-59,Higher Secondary,Females,792
4,Chandigarh,Total,60-64,Higher Secondary,Females,491
4,Chandigarh,Total,65-69,Higher Secondary,Females,281
4,Chandigarh,Total,70-74,Higher Secondary,Females,134
4,Chandigarh,Total,75-79,Higher Secondary,Females,63
4,Chandigarh,Total,80+,Higher Secondary,Females,90
4,Chandigarh,Total,Age not stated,Higher Secondary,Females,6
4,Chandigarh,Rural,All ages,Higher Secondary,Females,969
4,Chandigarh,Rural,0-6,Higher Secondary,Females,0
4,Chandigarh,Rural,7,Higher Secondary,Females,0
4,Chandigarh,Rural,8,Higher Secondary,Females,0
4,Chandigarh,Rural,9,Higher Secondary,Females,0
4,Chandigarh,Rural,10,Higher Secondary,Females,0
4,Chandigarh,Rural,11,Higher Secondary,Females,0
4,Chandigarh,Rural,12,Higher Secondary,Females,0
4,Chandigarh,Rural,13,Higher Secondary,Females,0
4,Chandigarh,Rural,14,Higher Secondary,Females,0
4,Chandigarh,Rural,15,Higher Secondary,Females,0
4,Chandigarh,Rural,16,Higher Secondary,Females,0
4,Chandigarh,Rural,17,Higher Secondary,Females,0
4,Chandigarh,Rural,18,Higher Secondary,Females,58
4,Chandigarh,Rural,19,Higher Secondary,Females,79
4,Chandigarh,Rural,20-24,Higher Secondary,Females,303
4,Chandigarh,Rural,25-29,Higher Secondary,Females,236
4,Chandigarh,Rural,30-34,Higher Secondary,Females,149
4,Chandigarh,Rural,35-39,Higher Secondary,Females,75
4,Chandigarh,Rural,40-44,Higher Secondary,Females,31
4,Chandigarh,Rural,45-49,Higher Secondary,Females,21
4,Chandigarh,Rural,50-54,Higher Secondary,Females,6
4,Chandigarh,Rural,55-59,Higher Secondary,Females,5
4,Chandigarh,Rural,60-64,Higher Secondary,Females,2
4,Chandigarh,Rural,65-69,Higher Secondary,Females,2
4,Chandigarh,Rural,70-74,Higher Secondary,Females,1
4,Chandigarh,Rural,75-79,Higher Secondary,Females,0
4,Chandigarh,Rural,80+,Higher Secondary,Females,0
4,Chandigarh,Rural,Age not stated,Higher Secondary,Females,1
4,Chandigarh,Urban,All ages,Higher Secondary,Females,43430
4,Chandigarh,Urban,0-6,Higher Secondary,Females,0
4,Chandigarh,Urban,7,Higher Secondary,Females,0
4,Chandigarh,Urban,8,Higher Secondary,Females,0
4,Chandigarh,Urban,9,Higher Secondary,Females,0
4,Chandigarh,Urban,10,Higher Secondary,Females,0
4,Chandigarh,Urban,11,Higher Secondary,Females,0
4,Chandigarh,Urban,12,Higher Secondary,Females,0
4,Chandigarh,Urban,13,Higher Secondary,Females,0
4,Chandigarh,Urban,14,Higher Secondary,Females,0
4,Chandigarh,Urban,15,Higher Secondary,Females,0
4,Chandigarh,Urban,16,Higher Secondary,Females,0
4,Chandigarh,Urban,17,Higher Secondary,Females,0
4,Chandigarh,Urban,18,Higher Secondary,Females,4068
4,Chandigarh,Urban,19,Higher Secondary,Females,5218
4,Chandigarh,Urban,20-24,Higher Secondary,Females,13781
4,Chandigarh,Urban,25-29,Higher Secondary,Females,5707
4,Chandigarh,Urban,30-34,Higher Secondary,Females,4653
4,Chandigarh,Urban,35-39,Higher Secondary,Females,3487
4,Chandigarh,Urban,40-44,Higher Secondary,Females,2057
4,Chandigarh,Urban,45-49,Higher Secondary,Females,1531
4,Chandigarh,Urban,50-54,Higher Secondary,Females,1082
4,Chandigarh,Urban,55-59,Higher Secondary,Females,787
4,Chandigarh,Urban,60-64,Higher Secondary,Females,489
4,Chandigarh,Urban,65-69,Higher Secondary,Females,279
4,Chandigarh,Urban,70-74,Higher Secondary,Females,133
4,Chandigarh,Urban,75-79,Higher Secondary,Females,63
4,Chandigarh,Urban,80+,Higher Secondary,Females,90
4,Chandigarh,Urban,Age not stated,Higher Secondary,Females,5
5,Uttarakhand,Total,All ages,Higher Secondary,Females,310345
5,Uttarakhand,Total,0-6,Higher Secondary,Females,0
5,Uttarakhand,Total,7,Higher Secondary,Females,0
5,Uttarakhand,Total,8,Higher Secondary,Females,0
5,Uttarakhand,Total,9,Higher Secondary,Females,0
5,Uttarakhand,Total,10,Higher Secondary,Females,0
5,Uttarakhand,Total,11,Higher Secondary,Females,0
5,Uttarakhand,Total,12,Higher Secondary,Females,0
5,Uttarakhand,Total,13,Higher Secondary,Females,0
5,Uttarakhand,Total,14,Higher Secondary,Females,0
5,Uttarakhand,Total,15,Higher Secondary,Females,0
5,Uttarakhand,Total,16,Higher Secondary,Females,0
5,Uttarakhand,Total,17,Higher Secondary,Females,0
5,Uttarakhand,Total,18,Higher Secondary,Females,35869
5,Uttarakhand,Total,19,Higher Secondary,Females,38722
5,Uttarakhand,Total,20-24,Higher Secondary,Females,91375
5,Uttarakhand,Total,25-29,Higher Secondary,Females,43525
5,Uttarakhand,Total,30-34,Higher Secondary,Females,31231
5,Uttarakhand,Total,35-39,Higher Secondary,Females,23830
5,Uttarakhand,Total,40-44,Higher Secondary,Females,15628
5,Uttarakhand,Total,45-49,Higher Secondary,Females,11308
5,Uttarakhand,Total,50-54,Higher Secondary,Females,7422
5,Uttarakhand,Total,55-59,Higher Secondary,Females,4536
5,Uttarakhand,Total,60-64,Higher Secondary,Females,2901
5,Uttarakhand,Total,65-69,Higher Secondary,Females,1722
5,Uttarakhand,Total,70-74,Higher Secondary,Females,808
5,Uttarakhand,Total,75-79,Higher Secondary,Females,346
5,Uttarakhand,Total,80+,Higher Secondary,Females,682
5,Uttarakhand,Total,Age not stated,Higher Secondary,Females,440
5,Uttarakhand,Rural,All ages,Higher Secondary,Females,180551
5,Uttarakhand,Rural,0-6,Higher Secondary,Females,0
5,Uttarakhand,Rural,7,Higher Secondary,Females,0
5,Uttarakhand,Rural,8,Higher Secondary,Females,0
5,Uttarakhand,Rural,9,Higher Secondary,Females,0
5,Uttarakhand,Rural,10,Higher Secondary,Females,0
5,Uttarakhand,Rural,11,Higher Secondary,Females,0
5,Uttarakhand,Rural,12,Higher Secondary,Females,0
5,Uttarakhand,Rural,13,Higher Secondary,Females,0
5,Uttarakhand,Rural,14,Higher Secondary,Females,0
5,Uttarakhand,Rural,15,Higher Secondary,Females,0
5,Uttarakhand,Rural,16,Higher Secondary,Females,0
5,Uttarakhand,Rural,17,Higher Secondary,Females,0
5,Uttarakhand,Rural,18,Higher Secondary,Females,22199
5,Uttarakhand,Rural,19,Higher Secondary,Females,23964
5,Uttarakhand,Rural,20-24,Higher Secondary,Females,60253
5,Uttarakhand,Rural,25-29,Higher Secondary,Females,28254
5,Uttarakhand,Rural,30-34,Higher Secondary,Females,18091
5,Uttarakhand,Rural,35-39,Higher Secondary,Females,11798
5,Uttarakhand,Rural,40-44,Higher Secondary,Females,6445
5,Uttarakhand,Rural,45-49,Higher Secondary,Females,4147
5,Uttarakhand,Rural,50-54,Higher Secondary,Females,2281
5,Uttarakhand,Rural,55-59,Higher Secondary,Females,1214
5,Uttarakhand,Rural,60-64,Higher Secondary,Females,638
5,Uttarakhand,Rural,65-69,Higher Secondary,Females,426
5,Uttarakhand,Rural,70-74,Higher Secondary,Females,213
5,Uttarakhand,Rural,75-79,Higher Secondary,Females,78
5,Uttarakhand,Rural,80+,Higher Secondary,Females,293
5,Uttarakhand,Rural,Age not stated,Higher Secondary,Females,257
5,Uttarakhand,Urban,All ages,Higher Secondary,Females,129794
5,Uttarakhand,Urban,0-6,Higher Secondary,Females,0
5,Uttarakhand,Urban,7,Higher Secondary,Females,0
5,Uttarakhand,Urban,8,Higher Secondary,Females,0
5,Uttarakhand,Urban,9,Higher Secondary,Females,0
5,Uttarakhand,Urban,10,Higher Secondary,Females,0
5,Uttarakhand,Urban,11,Higher Secondary,Females,0
5,Uttarakhand,Urban,12,Higher Secondary,Females,0
5,Uttarakhand,Urban,13,Higher Secondary,Females,0
5,Uttarakhand,Urban,14,Higher Secondary,Females,0
5,Uttarakhand,Urban,15,Higher Secondary,Females,0
5,Uttarakhand,Urban,16,Higher Secondary,Females,0
5,Uttarakhand,Urban,17,Higher Secondary,Females,0
5,Uttarakhand,Urban,18,Higher Secondary,Females,13670
5,Uttarakhand,Urban,19,Higher Secondary,Females,14758
5,Uttarakhand,Urban,20-24,Higher Secondary,Females,31122
5,Uttarakhand,Urban,25-29,Higher Secondary,Females,15271
5,Uttarakhand,Urban,30-34,Higher Secondary,Females,13140
5,Uttarakhand,Urban,35-39,Higher Secondary,Females,12032
5,Uttarakhand,Urban,40-44,Higher Secondary,Females,9183
5,Uttarakhand,Urban,45-49,Higher Secondary,Females,7161
5,Uttarakhand,Urban,50-54,Higher Secondary,Females,5141
5,Uttarakhand,Urban,55-59,Higher Secondary,Females,3322
5,Uttarakhand,Urban,60-64,Higher Secondary,Females,2263
5,Uttarakhand,Urban,65-69,Higher Secondary,Females,1296
5,Uttarakhand,Urban,70-74,Higher Secondary,Females,595
5,Uttarakhand,Urban,75-79,Higher Secondary,Females,268
5,Uttarakhand,Urban,80+,Higher Secondary,Females,389
5,Uttarakhand,Urban,Age not stated,Higher Secondary,Females,183
6,Haryana,Total,All ages,Higher Secondary,Females,692258
6,Haryana,Total,0-6,Higher Secondary,Females,0
6,Haryana,Total,7,Higher Secondary,Females,0
6,Haryana,Total,8,Higher Secondary,Females,0
6,Haryana,Total,9,Higher Secondary,Females,0
6,Haryana,Total,10,Higher Secondary,Females,0
6,Haryana,Total,11,Higher Secondary,Females,0
6,Haryana,Total,12,Higher Secondary,Females,0
6,Haryana,Total,13,Higher Secondary,Females,0
6,Haryana,Total,14,Higher Secondary,Females,0
6,Haryana,Total,15,Higher Secondary,Females,0
6,Haryana,Total,16,Higher Secondary,Females,0
6,Haryana,Total,17,Higher Secondary,Females,0
6,Haryana,Total,18,Higher Secondary,Females,84642
6,Haryana,Total,19,Higher Secondary,Females,87899
6,Haryana,Total,20-24,Higher Secondary,Females,239987
6,Haryana,Total,25-29,Higher Secondary,Females,108743
6,Haryana,Total,30-34,Higher Secondary,Females,64277
6,Haryana,Total,35-39,Higher Secondary,Females,46420
6,Haryana,Total,40-44,Higher Secondary,Females,23806
6,Haryana,Total,45-49,Higher Secondary,Females,13534
6,Haryana,Total,50-54,Higher Secondary,Females,8493
6,Haryana,Total,55-59,Higher Secondary,Females,5741
6,Haryana,Total,60-64,Higher Secondary,Females,3500
6,Haryana,Total,65-69,Higher Secondary,Females,2084
6,Haryana,Total,70-74,Higher Secondary,Females,1035
6,Haryana,Total,75-79,Higher Secondary,Females,339
6,Haryana,Total,80+,Higher Secondary,Females,993
6,Haryana,Total,Age not stated,Higher Secondary,Females,765
6,Haryana,Rural,All ages,Higher Secondary,Females,361522
6,Haryana,Rural,0-6,Higher Secondary,Females,0
6,Haryana,Rural,7,Higher Secondary,Females,0
6,Haryana,Rural,8,Higher Secondary,Females,0
6,Haryana,Rural,9,Higher Secondary,Females,0
6,Haryana,Rural,10,Higher Secondary,Females,0
6,Haryana,Rural,11,Higher Secondary,Females,0
6,Haryana,Rural,12,Higher Secondary,Females,0
6,Haryana,Rural,13,Higher Secondary,Females,0
6,Haryana,Rural,14,Higher Secondary,Females,0
6,Haryana,Rural,15,Higher Secondary,Females,0
6,Haryana,Rural,16,Higher Secondary,Females,0
6,Haryana,Rural,17,Higher Secondary,Females,0
6,Haryana,Rural,18,Higher Secondary,Females,47984
6,Haryana,Rural,19,Higher Secondary,Females,49391
6,Haryana,Rural,20-24,Higher Secondary,Females,145371
6,Haryana,Rural,25-29,Higher Secondary,Females,61637
6,Haryana,Rural,30-34,Higher Secondary,Females,28518
6,Haryana,Rural,35-39,Higher Secondary,Females,16458
6,Haryana,Rural,40-44,Higher Secondary,Females,6080
6,Haryana,Rural,45-49,Higher Secondary,Females,2249
6,Haryana,Rural,50-54,Higher Secondary,Females,1160
6,Haryana,Rural,55-59,Higher Secondary,Females,725
6,Haryana,Rural,60-64,Higher Secondary,Females,391
6,Haryana,Rural,65-69,Higher Secondary,Females,455
6,Haryana,Rural,70-74,Higher Secondary,Females,255
6,Haryana,Rural,75-79,Higher Secondary,Females,48
6,Haryana,Rural,80+,Higher Secondary,Females,364
6,Haryana,Rural,Age not stated,Higher Secondary,Females,436
6,Haryana,Urban,All ages,Higher Secondary,Females,330736
6,Haryana,Urban,0-6,Higher Secondary,Females,0
6,Haryana,Urban,7,Higher Secondary,Females,0
6,Haryana,Urban,8,Higher Secondary,Females,0
6,Haryana,Urban,9,Higher Secondary,Females,0
6,Haryana,Urban,10,Higher Secondary,Females,0
6,Haryana,Urban,11,Higher Secondary,Females,0
6,Haryana,Urban,12,Higher Secondary,Females,0
6,Haryana,Urban,13,Higher Secondary,Females,0
6,Haryana,Urban,14,Higher Secondary,Females,0
6,Haryana,Urban,15,Higher Secondary,Females,0
6,Haryana,Urban,16,Higher Secondary,Females,0
6,Haryana,Urban,17,Higher Secondary,Females,0
6,Haryana,Urban,18,Higher Secondary,Females,36658
6,Haryana,Urban,19,Higher Secondary,Females,38508
6,Haryana,Urban,20-24,Higher Secondary,Females,94616
6,Haryana,Urban,25-29,Higher Secondary,Females,47106
6,Haryana,Urban,30-34,Higher Secondary,Females,35759
6,Haryana,Urban,35-39,Higher Secondary,Females,29962
6,Haryana,Urban,40-44,Higher Secondary,Females,17726
6,Haryana,Urban,45-49,Higher Secondary,Females,11285
6,Haryana,Urban,50-54,Higher Secondary,Females,7333
6,Haryana,Urban,55-59,Higher Secondary,Females,5016
6,Haryana,Urban,60-64,Higher Secondary,Females,3109
6,Haryana,Urban,65-69,Higher Secondary,Females,1629
6,Haryana,Urban,70-74,Higher Secondary,Females,780
6,Haryana,Urban,75-79,Higher Secondary,Females,291
6,Haryana,Urban,80+,Higher Secondary,Females,629
6,Haryana,Urban,Age not stated,Higher Secondary,Females,329
7,Nct Of Delhi,Total,All ages,Higher Secondary,Females,668139
7,Nct Of Delhi,Total,0-6,Higher Secondary,Females,0
7,Nct Of Delhi,Total,7,Higher Secondary,Females,0
7,Nct Of Delhi,Total,8,Higher Secondary,Females,0
7,Nct Of Delhi,Total,9,Higher Secondary,Females,0
7,Nct Of Delhi,Total,10,Higher Secondary,Females,0
7,Nct Of Delhi,Total,11,Higher Secondary,Females,0
7,Nct Of Delhi,Total,12,Higher Secondary,Females,0
7,Nct Of Delhi,Total,13,Higher Secondary,Females,0
7,Nct Of Delhi,Total,14,Higher Secondary,Females,0
7,Nct Of Delhi,Total,15,Higher Secondary,Females,0
7,Nct Of Delhi,Total,16,Higher Secondary,Females,0
7,Nct Of Delhi,Total,17,Higher Secondary,Females,0
7,Nct Of Delhi,Total,18,Higher Secondary,Females,58915
7,Nct Of Delhi,Total,19,Higher Secondary,Females,67703
7,Nct Of Delhi,Total,20-24,Higher Secondary,Females,175815
7,Nct Of Delhi,Total,25-29,Higher Secondary,Females,89093
7,Nct Of Delhi,Total,30-34,Higher Secondary,Females,71007
7,Nct Of Delhi,Total,35-39,Higher Secondary,Females,63072
